article_id,outlet,sentence,mention,label,probability
220,Fox News,"CLICK HERE FOR THE FOX NEWS APP
Barr has come under fire in the months leading up to the election after echoing Trump's claims that mail-in ballots -- widely used, particularly by Democrats, after the coronavirus pandemic made personal contact riskier -- would be rife with fraud.",Trump,negative,0.8555
221,Fox News,"Florida, a key swing state in the 2020 election, that is heavily targeted by President Trump's and former Vice President Joe Biden's campaigns.",President Trump,neutral,0.8627
222,Fox News,"Michigan Court of Appeals Judge Cynthia Stevens ruled against Trump campaign lawyers on Thursday afternoon, finding the relief the Trump team is seeking is ultimately unavailable through Michigan Secretary of State Jocelyn Benson.",Trump,negative,0.7119
222,Fox News,"Michigan Court of Appeals Judge Cynthia Stevens ruled against Trump campaign lawyers on Thursday afternoon, finding the relief the Trump team is seeking is ultimately unavailable through Michigan Secretary of State Jocelyn Benson.",Trump,negative,0.7119
222,Fox News,The Trump camp is asking that Benson order local election officials to allow challengers to “meaningfully participate and oversee” the voting and counting process.,Trump,neutral,0.6148
222,Fox News,"During the hearing conducted via a Zoom call, Stevens said that while Benson is responsible for overseeing the election process in Michigan, she would not be able to provide the relief the Trump campaign is seeking, as the counting process is largely completed.",Trump,neutral,0.5432
222,Fox News,"TRUMP CAMPAIGN FILES LAWSUIT IN PENNSYLVANIA, MICHIGAN, GEORGIA, DEMANDS RECOUNT IN WISCONSIN",TRUMP,neutral,0.798
222,Fox News,"The Trump campaign’s counsel, Thor Hearne, also presented an affidavit where a local election official said he was told by a poll worker that she had been instructed to change the receipt date on a ballot, which was a day late, to reflect that it had actually been received on Election Day.",Trump,neutral,0.9042
222,Fox News,The Trump campaign also alleged that one of its election observers had been excluded from the counting process.,Trump,negative,0.5948
222,Fox News,The Trump campaign also said they had not been given access to video surveillance of remote ballot drop boxes as is provided in Michigan State statute.,Trump,neutral,0.7381
222,Fox News,Stevens acknowledged that access to the video in question was not given to the Trump campaign but pointed out that the location of these drop boxes was unclear suggested that evidence may not have given team Trump a substantial chance to advance their case.,Trump,negative,0.5997
222,Fox News,Stevens acknowledged that access to the video in question was not given to the Trump campaign but pointed out that the location of these drop boxes was unclear suggested that evidence may not have given team Trump a substantial chance to advance their case.,Trump,negative,0.5997
223,Fox News,"Democratic nominee Joe Biden held a narrow lead over President Trump, but voters across the nation were wondering why it was taking so long for the Silver State to record its general election votes.",President Trump,negative,0.6047
223,Fox News,"President Trump had 214 electoral votes and needed to sweep Georgia, North Carolina, Pennsylvania, Alaska and Nevada in order to achieve the required 270 mark.",President Trump,positive,0.6502
223,Fox News,"As of late Wednesday, Biden led the Nevada race by about 8,000 votes, an advantage of less than a 1 percent over Trump.",Trump,negative,0.6241
223,Fox News,The Trump 2020 Campaign made it clear it would demand a recount in any state that it lost within a 1 percent margin or less.,Trump,neutral,0.6384
224,Fox News,"Mace, the first female Citadel graduate, narrowly defeated Democratic incumbent Joe Cunningham with the race called shortly after 2 a.m. Wednesday morning by the Associated Press amid a tight national race between President Trump and Joe Biden.",President Trump,neutral,0.8859
225,Fox News,"The Trump 2020 Campaign and the Republican Party of Georgia filed a lawsuit in the state Wednesday, alleging that officials in a Democratic-leaning county were counting ballots for the presidential race that were received after polls closed Tuesday.",Trump,neutral,0.5482
225,Fox News,The Trump campaign also filed two other lawsuits -- in the battlegrounds of Michigan and Pennsylvania -- over vote counting.,Trump,negative,0.6671
225,Fox News,As of early Thursday Biden was winning the county by a 16-point margin over Trump.,Trump,neutral,0.5154
225,Fox News,"The filing includes an affidavit in which a registered poll worker claims he saw at least 53 late ballots mixed in with others, according to The Hill.
TRUMP, BIDEN CAMPAIGNS MOBILIZE LEGAL TEAMS
“We will not allow Democrat election officials to steal this election from President Trump with late, illegal ballots,” deputy campaign manager Justin Clark said in a statement.",TRUMP,negative,0.8864
225,Fox News,"The filing includes an affidavit in which a registered poll worker claims he saw at least 53 late ballots mixed in with others, according to The Hill.
TRUMP, BIDEN CAMPAIGNS MOBILIZE LEGAL TEAMS
“We will not allow Democrat election officials to steal this election from President Trump with late, illegal ballots,” deputy campaign manager Justin Clark said in a statement.",President Trump,negative,0.8267
225,Fox News,"“President Trump and the Georgia Republican Party have filed suit to require all Georgia counties to separate any and all late-arriving ballots from all legally cast ballots to ensure a free, fair election in which only legal, valid ballots count.”
David Shafer, chairman of the Georgia Republican Party, tweeted Wednesday he had authorized lawyers for the party to file an emergency petition against the Chatham County Board of Elections to “enforce election laws and prevent the unlawful counting of absentee ballots received after the election.”
TRUMP CAMPAIGN FILES LAWSUIT IN PENNSYLVANIA, MICHIGAN, GEORGIA, DEMANDS RECOUNT IN WISCONSIN",President Trump,positive,0.5076
225,Fox News,"“President Trump and the Georgia Republican Party have filed suit to require all Georgia counties to separate any and all late-arriving ballots from all legally cast ballots to ensure a free, fair election in which only legal, valid ballots count.”
David Shafer, chairman of the Georgia Republican Party, tweeted Wednesday he had authorized lawyers for the party to file an emergency petition against the Chatham County Board of Elections to “enforce election laws and prevent the unlawful counting of absentee ballots received after the election.”
TRUMP CAMPAIGN FILES LAWSUIT IN PENNSYLVANIA, MICHIGAN, GEORGIA, DEMANDS RECOUNT IN WISCONSIN",TRUMP,positive,0.4931
225,Fox News,"The lawsuit said that failing to make sure late-arriving ballots are kept separate from on-time ones “as required under Georgia law, harms the interests of the Trump Campaign and President Trump because it could lead to the dilution of legal votes cast in support of President Trump,"" according to the Journal-Constitution.
Chatham County Elections Supervisor Russell Bridges said he wasn't aware of the lawsuit, but when asked by The Current, a Savannah-area news outlet, he said Shafer doesn't know what he's talking about.",Trump,negative,0.9376
225,Fox News,"The lawsuit said that failing to make sure late-arriving ballots are kept separate from on-time ones “as required under Georgia law, harms the interests of the Trump Campaign and President Trump because it could lead to the dilution of legal votes cast in support of President Trump,"" according to the Journal-Constitution.
Chatham County Elections Supervisor Russell Bridges said he wasn't aware of the lawsuit, but when asked by The Current, a Savannah-area news outlet, he said Shafer doesn't know what he's talking about.",President Trump,negative,0.9278
225,Fox News,"The lawsuit said that failing to make sure late-arriving ballots are kept separate from on-time ones “as required under Georgia law, harms the interests of the Trump Campaign and President Trump because it could lead to the dilution of legal votes cast in support of President Trump,"" according to the Journal-Constitution.
Chatham County Elections Supervisor Russell Bridges said he wasn't aware of the lawsuit, but when asked by The Current, a Savannah-area news outlet, he said Shafer doesn't know what he's talking about.",President Trump,negative,0.9237
225,Fox News,"APP
Trump had a solid lead in the state when polls first closed but once mail-in ballots started to be counted in the hours after, his lead shrunk substantially to just over 23,000 with more votes to be counted in Democratic strongholds as of early Thursday.",Trump,positive,0.6931
226,Fox News,"A joke from Ryanair didn’t fly when the airline mocked President Trump for claiming early victory in the 2020 race, as frustrated customers called out the carrier for their missing refunds.",President Trump,negative,0.9771
226,Fox News,"“Trump declaring victory this early is like disembarking before the plane has landed,” Ryanair teased on Wednesday, tweeting a clip of the president declaring victory in multiple key battleground states, even though those states had yet to finish counting ballots.",Trump,positive,0.5687
226,Fox News,"YOUTUBER FLIES TO ARIZONA TO VOTE FOR DONALD TRUMP
Despite the disdain, Ryanair wouldn’t drop the joke, and also poked fun at Kanye West and Eric Trump – but customers persisted with their refund requests.",DONALD TRUMP,negative,0.5797
226,Fox News,"YOUTUBER FLIES TO ARIZONA TO VOTE FOR DONALD TRUMP
Despite the disdain, Ryanair wouldn’t drop the joke, and also poked fun at Kanye West and Eric Trump – but customers persisted with their refund requests.",Trump,negative,0.7454
227,Fox News,"With the U.S. presidential election still undecided Wednesday, protests broke out in cities across the U.S., with many groups urging that every vote be counted in the race between President Trump and Democratic nominee Joe Biden.",President Trump,neutral,0.8078
227,Fox News,"TRUMP SUPPORTERS PROTEST AT ARIZONA VOTING CENTER WHILE BALLOTS ARE TALLIED
The two Philadelphia groups gathered in front of Independence Hall, according to the Philadelphia Inquirer, before heading to City Hall and to Mayor Jim Kenney's home in the Old City neighborhood, according to the newspaper.",TRUMP,positive,0.697
227,Fox News,On Wednesday night the race in Pennsylvania between Trump and Biden remained too close to call.,Trump,neutral,0.939
227,Fox News,"Trump was leading Biden, 51.4% to 47.6%, The Associated Press reported Wednesday.",Trump,positive,0.7477
227,Fox News,"Earlier Wednesday, Trump declared victory in multiple key battleground states, including Pennsylvania, even though official results remained unclear.",Trump,positive,0.7131
227,Fox News,"As for Minnesota, the Fox News Decision Desk called the race for Biden, who was leading the state with 52.6% of the vote compared to Trump's 45.4%, according to estimates.",Trump,neutral,0.6531
227,Fox News,"The coalition Protect the Vote, made up of over 130 groups, including Choose Democracy, Color of Change PAC, Planned Parenthood, and even Republicans for the Rule of Law, has tentatively called for marches in various cities across the country from Nov. 4 until at least Nov. 7 if “Trump takes action to undermine the results,” according to its website.",Trump,negative,0.9631
227,Fox News,"AS POLICE BALANCE BETWEEN PROTECTING POLLS, LIVES
“We can’t assume that Donald Trump will respect the peaceful transfer of power,” Sean Eldridge, the founder and president of Stand Up America, which started organizing the coalition in June, said in a statement last week.",Donald Trump,negative,0.8546
227,Fox News,"If Trump tries to interfere in the counting of ballots, or pressures state or local officials to say ballots should no longer be counted, Eldridge said “then we would mobilize.”
CLICK HERE TO GET THE FOX NEWS APP
Stacey Abrams, the failed Georgia governor candidate turned activist, was scheduled to participate.",Trump,negative,0.9494
228,Fox News,The macrhers headed from the New York Public Library in Midtown toward Washington Square Park in Greenwich Village after President Trump's team announced the filing of a series of lawsuits in Michigan and Pennsylvania to halt the vote count in those states.,President Trump,neutral,0.8227
229,Fox News,"As votes continue to be counted in key battleground states, and the reelection campaign for President Trump rolls out lawsuits over mail-in ballots used at record numbers during the pandemic, activists have remained at the ready showing a heavy presence in the streets.",President Trump,negative,0.5699
230,Fox News,"Supporters of President Trump took to an Arizona elections center Wednesday night to protest the ongoing ballot counting in the state, according to multiple reports.",President Trump,neutral,0.8529
230,Fox News,Trump's team demanded a recount in Wisconsin and filed a lawsuit in Michigan to stop ballots from being counted.,Trump,neutral,0.8048
230,Fox News,"Trump won Florida, Ohio, Texas and others, while Biden carried Arizona, Minnesota and New Hampshire, according to the Fox News Decision Desk.",Trump,positive,0.6171
230,Fox News,The Trump 2020 Campaign has maintained that the president can win the state and called for heightened transparency into the counting of ballots there.,Trump,positive,0.8823
230,Fox News,"""
While most of the demonstrators showed support for the president, a few counterprotesters arrived and held up anti-Trump signs.",Trump,negative,0.8702
230,Fox News,WHY PRESIDENT TRUMP LOST ARIZONA,PRESIDENT TRUMP,negative,0.7356
230,Fox News,"Trump won roughly 48%, or 1,365,040, of the state's votes.",Trump,positive,0.836
230,Fox News,"Maricopa County released new election results early Thursday and Trump picked up about 10,000 votes.",Trump,positive,0.75
231,Fox News,"Here's what you need to know as you start your day ...
Trump, Biden campaign lawyers scramble to battleground states for ballot-counting standoffs
As the sun rose the morning after the election, it became apparent the winner of the 2020 presidential campaign might be decided only after a long legal battle involving lawsuits and other demands by both presidential campaigns.",Trump,neutral,0.7279
231,Fox News,"While Democratic nominee Joe Biden took wins in two crucial swing states, Michigan and Wisconsin, President Trump's team demanded a recount in Wisconsin and filed lawsuits in Michigan and Georgia to stop ballots from being counted.",President Trump,neutral,0.8693
231,Fox News,"Pennsylvania, another hotly contested state, also faced a lawsuit from the Trump 2020 Campaign, with Trump attorney Rudy Giuliani joining the president's legal team in Philadelphia and citing claims of ""massive cheating.",Trump,negative,0.602
231,Fox News,"Pennsylvania, another hotly contested state, also faced a lawsuit from the Trump 2020 Campaign, with Trump attorney Rudy Giuliani joining the president's legal team in Philadelphia and citing claims of ""massive cheating.",Trump,negative,0.602
231,Fox News,"In other developments:
- Biden's 72M votes pass Obama 2008 mark; Trump's count close behind
- McEnany: Trump 'path' to 270 electoral votes runs through Pennsylvania, Arizona and Georgia
- Ben Shapiro: 2020 election's one big message -- voters refuse to accept woke media's narrative on race
- Biden predicts victory, says he will govern as an 'American president'
- Biden's 1 electoral vote from Nebraska district could prove pivotal to his White House bid
-",Trump,positive,0.5682
231,Fox News,"In other developments:
- Biden's 72M votes pass Obama 2008 mark; Trump's count close behind
- McEnany: Trump 'path' to 270 electoral votes runs through Pennsylvania, Arizona and Georgia
- Ben Shapiro: 2020 election's one big message -- voters refuse to accept woke media's narrative on race
- Biden predicts victory, says he will govern as an 'American president'
- Biden's 1 electoral vote from Nebraska district could prove pivotal to his White House bid
-",Trump,positive,0.5855
231,Fox News,"Trump vs. Biden – the saddest, most outrageous moment of the president's 2020 campaign
- Matt Gorman: Whether it's Trump or Biden, Democrats face a reckoning unlike any they've had in a generation
CLICK HERE TO GET THE FOX NEWS APP
TODAY'S MUST-READS:
- House of cards?",Trump,negative,0.9243
231,Fox News,"Trump vs. Biden – the saddest, most outrageous moment of the president's 2020 campaign
- Matt Gorman: Whether it's Trump or Biden, Democrats face a reckoning unlike any they've had in a generation
CLICK HERE TO GET THE FOX NEWS APP
TODAY'S MUST-READS:
- House of cards?",Trump,negative,0.9386
232,NYT,"While Thulasendrapuram clearly leans Democrat in this election, President Trump has a lot of support in India.",President Trump,positive,0.8955
232,NYT,"In February, the Indian prime minister, Narendra Modi, hosted a huge welcome party for Mr. Trump during an official visit called “Namaste, Trump” (Hello, Trump).",Trump,neutral,0.6181
232,NYT,"In February, the Indian prime minister, Narendra Modi, hosted a huge welcome party for Mr. Trump during an official visit called “Namaste, Trump” (Hello, Trump).",Trump,neutral,0.6143
232,NYT,"In February, the Indian prime minister, Narendra Modi, hosted a huge welcome party for Mr. Trump during an official visit called “Namaste, Trump” (Hello, Trump).",Trump,neutral,0.6393
232,NYT,The Indian media has been focused on this election as a referendum on Mr. Trump.,Trump,neutral,0.7991
233,NYT,"This week, police officials, on guard for violent unrest, had used trucks and barricades to create a “frozen zone” around President Trump’s showpiece property in Midtown, Trump Tower, while dispatching officers to each of the more than 1,200 polling stations in the city on Tuesday.",President Trump,neutral,0.6954
233,NYT,"This week, police officials, on guard for violent unrest, had used trucks and barricades to create a “frozen zone” around President Trump’s showpiece property in Midtown, Trump Tower, while dispatching officers to each of the more than 1,200 polling stations in the city on Tuesday.",Trump,neutral,0.7422
234,NYT,"The images quickly set off claims of election fraud across social media, amplified by President Trump , who shared them on Twitter with the caption: “WHAT IS THIS ALL ABOUT?”",President Trump,negative,0.6158
235,NYT,"They remained diametrically opposed, however, on how the pandemic reflected on President Trump.",President Trump,neutral,0.7177
235,NYT,"In the Midwest — states that were battlegrounds in the presidential race and where the virus has soared — supporters of Mr. Trump defended his handling of the crisis, praised his efforts to revive the economy and echoed his suggestions that the virus’s dangers were overblown.",Trump,positive,0.8021
235,NYT,Those who voted for former Vice President Joseph R. Biden Jr. frequently said that Mr. Trump’s response to the pandemic had given them one more urgent reason to vote him out.,Trump,negative,0.7007
235,NYT,"She said she was disgusted by Mr. Trump’s dismissal of masks and his shoulder-to-shoulder rallies, including one he hosted on the eve of the election in Wisconsin, a state Mr. Biden went on to narrowly win .",Trump,negative,0.9869
235,NYT,"Then, Ms. Young said, there are Mr. Trump’s false promises of a national recovery from the coronavirus.",Trump,negative,0.9917
235,NYT,"“Trump keeps saying that the vaccine is ready, and the vaccine is not ready,” Ms. Young said.",Trump,negative,0.8194
235,NYT,"In Ohio, where coronavirus hospitalizations are at a peak, Mr. Trump triumphed on Tuesday just as he did in 2016, sweeping northeastern counties that were once Democratic strongholds.",Trump,positive,0.8653
235,NYT,"Mr. Trump’s supporters said they saw little reason to punish him for the pandemic, which has caused a crisis around the world.",Trump,negative,0.4118
235,NYT,"On Tuesday, it appeared to surge further right, flipping to Mr. Trump, according to preliminary vote tallies.",Trump,neutral,0.6028
235,NYT,"But his support for the president was stronger now than it was four years ago, he said, and on the day before the election, Mr. Soltay took a day off work to make his views known near an appearance by Mr. Biden in Cleveland, two Trump flags waving from the roof of his car.",Trump,positive,0.6493
235,NYT,"Yet by Election Day, Ms. Garcia said she was not inclined to say that Mr. Trump had seriously erred in his handling of the pandemic.",Trump,negative,0.9887
235,NYT,"Some people saw a vote for Mr. Trump as a move toward normalcy, a way out of the coronavirus crisis and the restrictions that surround it.",Trump,positive,0.9444
235,NYT,"Mr. Myers, who voted for Mr. Trump, said he approved of the way the president managed the coronavirus.",Trump,positive,0.7239
236,NYT,ATLANTA — The presidential race in Georgia appeared headed for a photo finish as former Vice President Joseph R. Biden Jr. steadily gained ground on President Trump.,President Trump,positive,0.5183
236,NYT,"Mr. Biden began Wednesday morning approximately 100,000 votes behind Mr. Trump, but as county elections workers around the state continued the laborious tabulation of absentee ballots into Thursday morning, Mr. Trump’s lead narrowed to 23,000 votes, or 0.5 percent.",Trump,neutral,0.5133
236,NYT,"Mr. Biden began Wednesday morning approximately 100,000 votes behind Mr. Trump, but as county elections workers around the state continued the laborious tabulation of absentee ballots into Thursday morning, Mr. Trump’s lead narrowed to 23,000 votes, or 0.5 percent.",Trump,neutral,0.5021
236,NYT,"If the trajectory of Mr. Biden’s gains continued, it appeared he could overtake Mr. Trump in Georgia by the final tally on Thursday.",Trump,neutral,0.7912
236,NYT,The question was whether additional absentee votes from rural and more Republican areas would offset enough of Mr. Biden’s gains to preserve Mr. Trump’s lead.,Trump,positive,0.495
237,NYT,"PHOENIX — More than 150 supporters of President Trump, some of them armed, gathered outside the Maricopa County election office on Wednesday and chanted “Count the vote,” as officials did just that under the protection of sheriff’s deputies.",President Trump,positive,0.477
237,NYT,"Early results in Arizona show Joseph R. Biden Jr. in the lead, but Trump supporters believe that could change as the last votes are counted.",Trump,neutral,0.6172
237,NYT,Pro-Trump rally starting at Arizona Capitol in Phoenix.,Trump,neutral,0.9624
237,NYT,"Some chanting “Shame on Fox” pic.twitter.com/f4kyzhyFxJ Without citing evidence, some Republicans have accused election officials of manipulating the results to indicate that Mr. Trump is losing in Maricopa County, which is home to about 60 percent of Arizona’s population.",Trump,negative,0.9841
237,NYT,"Many in the crowd were holding Trump flags, and numerous people were wielding AR-15 rifles and other firearms.",Trump,neutral,0.745
238,NYT,"Mr. Biden won Wisconsin with a 20,000-vote lead over Mr. Trump.",Trump,neutral,0.5706
238,NYT,"Though Mr. Trump had a roughly 400,000-vote advantage in Pennsylvania, Democrats in the state were confident that they could make up the margins with votes from Philadelphia and the “collar counties” surrounding it still to be counted.",Trump,positive,0.8434
238,NYT,"The numbers trickled in early Wednesday morning, when a large vote count from that city was announced, and Mr. Biden edged ahead of Mr. Trump based on roughly 97 percent of estimated votes statewide.",Trump,neutral,0.7669
238,NYT,"The final vote tally put the Democratic nominee ahead by about 20,000 votes — a similar margin to what Mr. Trump won the state by four years ago.",Trump,neutral,0.5476
238,NYT,The state gives Mr. Biden one of his first victories in a state Mr. Trump won in 2016.,Trump,neutral,0.6787
238,NYT,"Mr. Biden built a political campaign focused on Midwestern voters, aimed at clawing back many of the ideological moderates who voted for Mr. Trump in 2016.",Trump,negative,0.5586
238,NYT,"Still, Mr. Trump showed continued strength in rural and suburban areas, making the final vote margin much closer than many polls expected.",Trump,positive,0.9554
238,NYT,"Because of the small percentage between both candidates, Mr. Trump’s campaign announced it would seek a recount under state law.",Trump,neutral,0.9032
238,NYT,"By early Wednesday evening, he was declared the winner in the state, remaining more than 67,000 votes ahead of Mr. Trump.",Trump,neutral,0.7607
238,NYT,"An earlier edge for Mr. Trump reflected his advantage in the Election Day vote — not the early vote, which was a larger share of the overall ballots cast in the state and favored Mr. Biden.",Trump,positive,0.8771
238,NYT,"In Michigan’s bellwether Macomb County, which voted twice for Mr. Obama and then for Mr. Trump in 2016, the president was ahead with most of the ballots counted, but not by as much as he was four years ago when he carried it by more than 11 percentage points.",Trump,positive,0.5492
238,NYT,"And in Oakland County, the state’s second-largest, what began as a significant lead for Mr. Trump on Tuesday evening vanished into an advantage for Mr. Biden by Wednesday as more and more precincts reported their early votes.",Trump,neutral,0.4698
239,NYT,But President Trump’s actions are still causing significant damage.,President Trump,negative,0.9402
239,NYT,"And they force election officials, journalists and social-media platforms to choose between telling the truth and sounding nonpartisan; it is impossible to do both about Trump’s election claims.",Trump,negative,0.9709
239,NYT,"Susan Glasser , The New Yorker: “There have been many times, over the past four years, that covering Trump’s Washington felt like a foreign assignment to me, never more so than while driving around the capital these past few days and seeing boarded-up storefronts and streets cordoned off for blocks around the White House, in anticipation of unprecedented post-election violence.",Trump,negative,0.8577
239,NYT,This is Trump’s America.,Trump,neutral,0.5091
239,NYT,Vote counting Trump reduced the gap with Biden in Arizona as more votes have come in and has a chance to overtake him.,Trump,positive,0.6271
239,NYT,"The Trump campaign said it was mounting legal challenges , seeking to halt the counting of ballots in Pennsylvania, Michigan, challenging the handling of mail ballots in Georgia and calling for a recount in Wisconsin, where Biden leads by 0.6 of a percentage point.",Trump,neutral,0.6893
239,NYT,"Even if Trump loses, he has made clear that he will remain a public figure, Peter Baker and Maggie Haberman write .",Trump,negative,0.903
239,NYT,Go behind the scenes at the White House on election night: Trump’s mood changed from upbeat to grim when Fox News called Arizona for Biden .,Trump,neutral,0.6591
240,NYT,"After all we’ve been through, with the lying and the white nationalists and the children in cages and the 230,000-plus dead from Covid-19, how could tens of millions of our fellow citizens still have voted for Mr. Trump?",Trump,negative,0.839
240,NYT,"As I write, President Trump has falsely claimed victory, cited voter fraud and promised legal challenges to official state results.",President Trump,negative,0.9912
241,NYT,"PORTLAND, Ore. — Calling on election officials to “count every vote,” protesters marched through the streets of several American cities on Wednesday in response to President Trump’s aggressive effort to challenge the vote count in Tuesday’s presidential election .",President Trump,negative,0.6026
241,NYT,"In Phoenix, about 150 pro-Trump protesters, some of them armed, gathered outside the county recorder’s office where a closely watched count of votes that could help determine the outcome of the election was being conducted.",Trump,negative,0.5936
241,NYT,"At several points, protesters contended that Adrian Fontes, the county official who oversees elections in Maricopa County, was improperly failing to count some ballots and costing Mr. Trump votes in Arizona ’s most populous county — although there was no evidence that any ballots had been improperly tossed.",Trump,negative,0.8283
241,NYT,"In Detroit , another group of pro-Trump poll watchers gathered earlier in the day outside a ballot-counting center, demanding that officials “stop the count” of ballots after the Trump campaign filed suit to halt the count in Michigan.",Trump,negative,0.6505
241,NYT,"In Detroit , another group of pro-Trump poll watchers gathered earlier in the day outside a ballot-counting center, demanding that officials “stop the count” of ballots after the Trump campaign filed suit to halt the count in Michigan.",Trump,negative,0.648
241,NYT,Mr. Trump claimed early on Wednesday that he had won the election long before key states had counted all their ballots.,Trump,positive,0.6988
241,NYT,"Early on Thursday, Joseph R. Biden Jr. was only a handful of electoral votes from winning the election , and Mr. Trump’s campaign was mounting an aggressive legal effort to challenge the tally, filing lawsuits in Michigan, Georgia and Pennsylvania .",Trump,neutral,0.6845
241,NYT,"“It’s such a dangerous moment,” said Carol Carmick, 59, who said she joined the protests in Portland out of fears that Mr. Trump would try to stay in power even if he lost the election.",Trump,negative,0.9877
241,NYT,"“Our focus is on not allowing Donald Trump to steal this election from the American people,” Nekima Levy Armstrong, a lawyer who was part of the protest, said in a phone interview from the freeway.",Donald Trump,negative,0.9799
241,NYT,"The crowd later stopped at a separate “Count Every Vote” rally along the waterfront, where speakers expressed fears that Mr. Trump, who lost decisively in Oregon, was trying to sabotage the election and prevent votes from being counted in other states.",Trump,negative,0.9928
241,NYT,More than a dozen protests against Mr. Trump’s efforts to stop votes from being counted were organized by Refuse Fascism.,Trump,negative,0.9829
241,NYT,"At the one in Seattle, a group of protesters yelled, “Every city, every town, Trump-Pence out now,” and “count every single vote.”",Trump,negative,0.8282
241,NYT,"At the pro-Trump event in Phoenix, at least 150 people gathered in front of the State Capitol before marching to the Maricopa County Recorder’s Office.",Trump,neutral,0.8643
242,NYT,"If Trump goes down, what happens to Trumpism?",Trump,negative,0.9611
242,NYT,"First, that President Trump is invincible, a political Houdini who would exhaust any means necessary to stay in power — and would inevitably succeed.",President Trump,positive,0.9132
242,NYT,"While Trump has not indicated that he has any plans to concede, and his campaign insists he could still prevail, at this point a path to victory would most likely run through the courts.",Trump,negative,0.4784
242,NYT,"Not only did Trump outperform their expectations in the battlegrounds, but Democratic candidates for both the House and the Senate also lost races — some in states that split their tickets and favored Biden for president — that the party had been fairly confident about.",Trump,negative,0.6747
242,NYT,"Which means that for Republicans, almost all of whom ran with their arms wrapped around the president’s politics this year, Trump’s brand is not altogether invalidated.",Trump,negative,0.7825
242,NYT,"If he moves ahead with legal challenges to the counting of votes, Trump could have one big advantage: Justice Amy Coney Barrett, whom he appointed in September and the Senate confirmed last month.",Trump,positive,0.8046
242,NYT,"Without the public perception advantage that George W. Bush had in 2000, it becomes far more complicated for Trump to demand something as drastic as overturning an election.",Trump,negative,0.9168
242,NYT,"As Trump and members of his team made false claims that Pennsylvania was being stolen from them as mail ballots were counted, the state’s Democratic governor, Tom Wolf, vowed to tally every last vote.",Trump,negative,0.9892
242,NYT,"Trump supporters and Republican operatives banged on the glass outside a vote-counting site in Detroit on Wednesday and chanted, “Stop the count.”",Trump,neutral,0.698
242,NYT,"Polling didn’t just underestimate Trump’s support — it also misread the support for many Republican Senate candidates, both in and out of Trump’s orbit.",Trump,negative,0.758
242,NYT,"Polling didn’t just underestimate Trump’s support — it also misread the support for many Republican Senate candidates, both in and out of Trump’s orbit.",Trump,negative,0.7604
242,NYT,"In Maine, Collins has always sought to portray herself as an independent force, and her opponent, Sara Gideon, tried to paint her for the entire campaign as a Trump lap dog.",Trump,negative,0.9636
243,NYT,[Live updates on Biden and Trump .],Trump,neutral,0.9507
243,NYT,"With Wisconsin and Michigan moving into Joe Biden’s column this afternoon, the road to 270 electoral votes is getting narrower for President Trump.",President Trump,neutral,0.5022
243,NYT,"As of 8:45 p.m. Eastern time, Mr. Biden had 253 electoral voters, while President Trump had 214.",President Trump,neutral,0.8787
243,NYT,"Three of those are in Alaska, which are likely to go to Mr. Trump.",Trump,neutral,0.9739
243,NYT,"For Mr. Trump, there is no getting around a simple mathematical fact: To win, he must nab Pennsylvania.",Trump,positive,0.4502
243,NYT,"To reach 270, Mr. Trump must pick up Georgia and two additional states.",Trump,neutral,0.8049
243,NYT,So a Trump win looks something like this: Pa.,Trump,positive,0.6615
243,NYT,"If Mr. Trump wins Pennsylvania, Nevada, Arizona and North Carolina and Mr. Biden takes Georgia … we have a tie.",Trump,positive,0.612
243,NYT,"Right now, it is going to be much easier for Mr. Biden to win than Mr. Trump.",Trump,negative,0.6693
244,NYT,[Live updates on Biden and Trump .],Trump,neutral,0.9507
244,NYT,"President Trump’s campaign team, facing a narrowing path to victory , on Thursday held firm to its predictions that the race will be called for the incumbent as soon as Friday, and said it will likely be filing additional legal actions.",President Trump,neutral,0.6504
244,NYT,Mr. Trump’s aides said that the campaign was creating a website for people to track what’s taking place in terms of the various counts in different states and a hotline to report allegations of fraud.,Trump,neutral,0.5473
244,NYT,"Bill Stepien, the campaign manager, professed optimism, saying that people had prematurely counted Mr. Trump out at various junctures since the 2016 presidential primaries.",Trump,negative,0.9121
244,NYT,"“Donald Trump is alive and well,” he said.",Donald Trump,positive,0.9169
245,NYT,"Project Veritas did not publish Ms. Biden’s diary, but dozens of handwritten pages from it were posted on a right wing website on Oct. 24, 2020, at a time when President Donald J. Trump was seeking to undermine Mr. Biden’s credibility by portraying his son, Hunter, as engaging in corrupt business dealings.",Donald J. Trump,negative,0.9797
245,NYT,"The Trump administration Justice Department, then led by Attorney General William P. Barr, opened an investigation into the matter shortly after a representative of the Biden family reported to federal authorities in October 2020 that several of Ms. Biden’s personal items had been stolen in a burglary, according to two people briefed on the matter.",Trump,neutral,0.9097
245,NYT,"In 2019, Mr. Trump withheld military aid from Ukraine at the same time he pressured that country’s president for support in investigating Hunter Biden’s business dealings, leading to Mr. Trump’s first impeachment.",Trump,negative,0.9851
245,NYT,"In 2019, Mr. Trump withheld military aid from Ukraine at the same time he pressured that country’s president for support in investigating Hunter Biden’s business dealings, leading to Mr. Trump’s first impeachment.",Trump,negative,0.9847
