article_id,outlet,sentence,mention,label,probability
128,CNN,"Charles Kushner was pardoned by Trump in 2020 after pleading guilty in 2004 to 16 counts of tax evasion, one count of retaliating against a federal witness and another count of lying to the Federal Election Commission.",Trump,neutral,0.5137
128,CNN,Macron was not the first G7 leader to huddle with Trump since the election.,Trump,neutral,0.9353
128,CNN,"Over dinner that night, Trump — during a discussion on his proposed tariffs — joked that Canada avoid any pain by becoming the 51st US state, two sources briefed on the conversation told CNN.",Trump,neutral,0.7433
129,CNN,"Donald Trump appears with his wife, Melania, and son Barron at his election night watch party in West Palm Beach, Florida.",Donald Trump,neutral,0.9486
129,CNN,"(Will Lanzoni/CNN)
Donald Trump pulled off the ultimate comeback.",Donald Trump,positive,0.6125
129,CNN,"See how we got here
By Michael Williams, CNN Published November 7, 2024
Donald Trump appears with his wife, Melania, and son Barron at his election night watch party in West Palm Beach, Florida.",Donald Trump,neutral,0.9281
129,CNN,"Four years ago, Donald Trump was a man facing defeat.",Donald Trump,negative,0.9262
129,CNN,As the country and the world waited anxiously to see whether Trump would be gracious as the votes were counted — or at least careful in his rhetoric at a precarious moment for the country — the president took the stage at the White House and proved that he would not go quietly.,Trump,positive,0.697
129,CNN,"“Frankly, we did win this election,” Trump falsely added.",Trump,negative,0.9026
129,CNN,"Those six words would set the standard for the years of deception and lies that would follow, ultimately resulting in a violent insurrection at the Capitol and culminating with Trump facing criminal charges for his alleged efforts to overturn the democratic will of the American people.",Trump,negative,0.9955
129,CNN,"Trump’s defeat, and the ensuing extreme and allegedly unlawful actions done in his name by his supporters and his close allies, left the nation more divided than it had been since the Civil War and would temporarily render him a pariah in mainstream Republican politics after Biden took office.",Trump,negative,0.9876
129,CNN,Police clash with pro-Trump rioters who had entered the Capitol.,Trump,negative,0.8792
129,CNN,"Four years later, Trump has again reclaimed control of the White House — and promises to enact an agenda that he says will not be hamstrung by the aides, Cabinet members and generals who surrounded him during his first term and kept his impulses in check.",Trump,positive,0.8693
129,CNN,"In the years since that 2020 defeat, Trump has experienced personal tragedy, including the death of Ivana Trump, who was his first wife and the mother of his three oldest children.",Trump,negative,0.9501
129,CNN,"In the years since that 2020 defeat, Trump has experienced personal tragedy, including the death of Ivana Trump, who was his first wife and the mother of his three oldest children.",Trump,negative,0.9496
129,CNN,"That home became the nucleus of Republican politics and a destination for GOP power players to make a pilgrimage to kiss Trump’s ring as it became clearer that he would remain the leader of the party, even if he was no longer the leader of the country.",Trump,positive,0.7057
129,CNN,Trump’s alleged mishandling of those materials would form the basis of one of four criminal cases brought against him during his period out of the White House.,Trump,negative,0.9928
129,CNN,"A man stands outside an entrance to Trump's Mar-a-Lago estate in Palm Beach, Florida.",Trump,neutral,0.9587
129,CNN,"The FBI executed a search warrant at Mar-a-Lago, Trump’s primary residence in Florida, in connection with an investigation into the handling of classified documents.",Trump,neutral,0.7832
129,CNN,"This photo, taken by the FBI and included in a government court filing, shows an array of documents found on the property of Trump's Mar-a-Lago resort in Florida.",Trump,neutral,0.8574
129,CNN,"(Department of Justice)
Months later, Trump used the estate to announce his intention to seek the White House in 2024 — opening his third presidential campaign.",Trump,neutral,0.6916
129,CNN,"In late 2022, the House select committee investigating the January 6, 2021, attack on the Capitol issued a damning, 800-plus page final report that laid the blame for much of the violence that day squarely at Trump’s feet.",Trump,negative,0.9761
129,CNN,"As a cascade of investigations swirled around Trump’s time in office and its chaotic, bloody end, the first criminal case brought against the former president centered on his first successful run for office in 2016.",Trump,negative,0.9911
129,CNN,A grand jury in New York returned an indictment against Trump charging him with falsifying documents to obfuscate payments to an adult-film star who alleged an affair with Trump years earlier.,Trump,negative,0.9931
129,CNN,A grand jury in New York returned an indictment against Trump charging him with falsifying documents to obfuscate payments to an adult-film star who alleged an affair with Trump years earlier.,Trump,negative,0.9931
129,CNN,"But as the criminal cases against Trump snowballed, he still sought to litigate the results of the election he lost in 2020.",Trump,negative,0.9894
129,CNN,"Though several Republicans mounted primary campaigns against Trump, most of them were wary of saying or doing anything that might anger him.",Trump,negative,0.962
129,CNN,"During an August 2023 debate, eight Republican primary candidates were asked whether they would support Trump if he were the nominee and convicted in a court of law.",Trump,negative,0.6212
129,CNN,"The group included Trump’s vice president, Mike Pence, who defied the wishes of his boss and certified Biden’s victory in the 2020 election.",Trump,negative,0.865
129,CNN,"Six of the candidates, including Pence, raised their hands to signal they would still support Trump.",Trump,positive,0.7687
129,CNN,Former Arkansas Gov. Asa Hutchinson was the only one who indicated he did not plan to support Trump if he were to be convicted.,Trump,negative,0.9064
129,CNN,"Trump was not on the stage, but the power he exerted over those who were was clear.",Trump,negative,0.51
129,CNN,The challenges to Trump’s grasp on the Republican Party were unsuccessful.,Trump,negative,0.8084
129,CNN,"The day after that debate, Trump stood for a mug shot in Fulton County, Georgia, where a third criminal case had been brought for his alleged participation in a conspiracy to change the outcome of the 2020 election.",Trump,negative,0.9891
129,CNN,Trump was a felon.,Trump,negative,0.9742
129,CNN,"On June 27, 2024, Trump participated in the first — and ultimately, only — debate with Biden, who had defeated Trump’s bid for the White House years earlier and cast his opponent as an existential threat to democracy.",Trump,neutral,0.6373
129,CNN,"On June 27, 2024, Trump participated in the first — and ultimately, only — debate with Biden, who had defeated Trump’s bid for the White House years earlier and cast his opponent as an existential threat to democracy.",Trump,neutral,0.6018
129,CNN,"But Trump’s performance — which was strong, albeit largely fact-free — was mostly forgotten thanks to the 81-year-old incumbent’s unsteady and feeble showing.",Trump,positive,0.4898
129,CNN,"It set off a cacophony of second-guessing among Democrats that would eventually lead to the president dropping from the race and endorsing his vice president, Kamala Harris, to take his place against Trump.",Trump,negative,0.9308
129,CNN,"Trump survived, but one of his supporters, seated behind the former president, did not.",Trump,neutral,0.5139
129,CNN,"Politicians across the aisle raced to denounce political violence, while Trump’s supporters were energized to coalesce around their near martyr.",Trump,positive,0.8783
129,CNN,"Trump’s leadership of the Republican Party was cemented just days later, as the party nominated his candidacy for president for the third time in a row.",Trump,positive,0.8886
129,CNN,"The MAGA movement has flipped from being a branch of the Republican Party to fully encompassing it, and Trump has retaken his position at the party’s kingmaker.",Trump,positive,0.7739
129,CNN,"With his election, Trump once again has reached the pinnacle of personal and political power — and promises to push that power past its limits as he embarks on another term.",Trump,positive,0.9516
130,CNN,"American voters have spoken, and they decided to rehire Donald Trump as president of the United States.",Donald Trump,positive,0.5918
130,CNN,"Throughout December and January, there will be a transition between the outgoing administration of President Joe Biden and the incoming Trump administration.",Trump,neutral,0.9468
130,CNN,"In the slow way the Senate works, most of Trump’s Cabinet picks are unlikely to be confirmed before his inauguration, but at least a handful likely will be.",Trump,neutral,0.5659
130,CNN,"Electoral votes will be counted
On January 6, 2025, the new House and Senate will convene in the House chamber and Vice President Kamala Harris will preside over the counting of Electoral College votes that make Trump president.",Trump,neutral,0.733
130,CNN,"Trump will be sworn in
At noon on January 20, 2025, Trump will be sworn in on the west front of the US Capitol.",Trump,neutral,0.9253
130,CNN,"Trump will be sworn in
At noon on January 20, 2025, Trump will be sworn in on the west front of the US Capitol.",Trump,neutral,0.9258
131,CNN,"She will defeat former Rep. Mike Rogers, who was endorsed by former President Donald Trump earlier this year.",Donald Trump,neutral,0.8952
131,CNN,"Slotkin made appeals to conservative voters, ending both of her debates with Rogers by noting that her dad is a lifelong Republican who feels betrayed by his party’s loyalty to Trump.",Trump,negative,0.9773
131,CNN,"Rogers, who was endorsed by Trump earlier this year, despite his previous criticism of the former president, highlighted Slotkin’s voting record in support of the Biden-Harris administration’s agenda.",Trump,neutral,0.6996
132,Fox News,Voters across the country offered feelings ranging from joy to devastation on Wednesday over President-elect Donald Trump's decisive victory over Vice President Kamala Harris.,Donald Trump,positive,0.5439
132,Fox News,"Trump addressed his supporters after the race was called, vowing to lead the ""golden age of America"" after launching the ""greatest political movement of all time.",Trump,positive,0.9384
132,Fox News,JUSTICE DEPARTMENT LOOKING TO WIND DOWN TRUMP CRIMINAL CASES AHEAD OF INAUGURATION,TRUMP,negative,0.9599
132,Fox News,"But women like Katie from Woodhaven, Michigan, don't share the same feelings for Trump.",Trump,negative,0.7107
132,Fox News,She expressed concern that they could be in jeopardy in another Trump administration.,Trump,negative,0.7807
132,Fox News,"""
""I am not very optimistic,"" she said in regard to Trump's second term, but asked him ""not to harm.""",Trump,negative,0.4739
132,Fox News,"When Trump gets into the Oval Office, she said she would like to see him ""not be misogynistic.",Trump,positive,0.4624
132,Fox News,"""
TRUMP VOWS TO LEAD ‘GOLDEN AGE OF AMERICA' IN VICTORY SPEECH: ’FIX EVERYTHING'",TRUMP,positive,0.8254
132,Fox News,"""
She also said she sees Trump differently than she has in past elections, especially since the ""media hasn't been fair to him this time around"" despite the fact that he has seemed ""more presidential"" at times.",Trump,negative,0.9355
132,Fox News,"""
Naya, a woman from New Mexico, said she was ""shocked"" and ""disappointed"" by Trump's win.",Trump,negative,0.7228
132,Fox News,"This was about Republicans having a vision for the future and whether you like him or not, President Trump has shown that he's done that before and that he's willing to do that again.",President Trump,positive,0.9345
132,Fox News,"""
HARRIS FORMALLY CONCEDES ONE DAY AFTER TRUMP'S SWEEPING VICTORY
""Every time I try to resonate with some of my Democrat friends or even things I saw on the TV, I just couldn't find a policy there and so my thing is: let's do things for real Americans,"" he added.",TRUMP,negative,0.8592
132,Fox News,"""
Michael from Troy, Michigan, said he voted for Trump in the hopes that he will lead with the same tone he used in his victory speech.",Trump,positive,0.8786
132,Fox News,"APP
Trump swept back into power with a resounding win over Harris, appearing on the precipice of sweeping all the major battleground states on Wednesday while putting up impressive showings in deep-blue states that cut deeply into his 2020 loss margins.",Trump,positive,0.8969
132,Fox News,"If Trump wins the popular vote, as he appears poised to do once all the ballots are counted, he will be the first Republican since 2004 to do so.",Trump,positive,0.9197
133,Fox News,"Charlamagne Tha God lectured the Democratic Party for being ""really out of touch"" with everyday Americans and told them not to blame racism and sexism after losing to President-elect Donald Trump.",Donald Trump,negative,0.9587
133,Fox News,"After Trump successfully defeated Vice President Kamala Harris, her campaign started pointing fingers and playing the ""blame game.",Trump,positive,0.429
133,Fox News,"I personally feel like Donald Trump speaks to people’s grievances better than Democrats do,"" Charlamagne said.",Donald Trump,positive,0.9271
133,Fox News,"TRUMP'S VICTORY IS THE 'REVENGE OF THE WORKING-CLASS AMERICAN,' SAYS CNN'S",TRUMP,positive,0.8582
133,Fox News,"""
After Harris’ loss, several members of the media blamed some form of racism or sexism, despite Trump’s gains among Black and Latino men as well as White suburban women.",Trump,negative,0.9231
133,Fox News,"""I don’t think it’s fair to just chalk up Trump winning to racism, sexism, homophobia, antisemitism.",Trump,negative,0.9799
133,Fox News,"He continued, ""I’m not saying Donald Trump is going to fix all of that.",Donald Trump,negative,0.8285
133,Fox News,I’m saying Donald Trump has made people feel like he will fix all of that in a way that Democrats haven’t.,Donald Trump,positive,0.9314
133,Fox News,"""
Though Charlamagne interviewed and eventually supported Harris for president, he has occasionally complimented Trump’s campaigning style.",Trump,positive,0.6865
133,Fox News,"""Like, you know, you'll listen to a lot of reporters and they'll be talking to Trump or JD Vance and they'll be talking to them about things that are happening right here in America, because it is an election season right here in America.",Trump,neutral,0.8222
133,Fox News,He also praised Trump's ad on Harris supporting taxpayer-funded surgeries for trans prisoners and illegal immigrants.,Trump,positive,0.7022
134,Fox News,"CNN anchor Jim Acosta scolded Latino voters who helped propel President-elect Donald Trump to victory this election, saying they had voted ""against their own self-interests"" because of Trump's plan to deport millions of illegal immigrants from the country.",Donald Trump,negative,0.9442
134,Fox News,"CNN anchor Jim Acosta scolded Latino voters who helped propel President-elect Donald Trump to victory this election, saying they had voted ""against their own self-interests"" because of Trump's plan to deport millions of illegal immigrants from the country.",Trump,negative,0.9516
134,Fox News,"""A lot of folks are wondering why Latinos would vote for Donald Trump if that means he would deport abuela, he might deport other members of their household?""",Donald Trump,negative,0.9786
134,Fox News,"""
""Hispanic-majority counties on average shifted toward Trump by 10 points"" since the 2020 election, according to the New York Times.",Trump,neutral,0.6552
134,Fox News,"Trump also became the first Republican presidential candidate since 1988 to flip Miami-Dade County in Florida, one of the largest Latino communities in the nation.",Trump,positive,0.8992
134,Fox News,"Acosta badgered his Latino Trump-supporting guest, Luis Figueroa, vice chair for the Republican National Hispanic Assembly, telling him that he had voted to ""round up"" Latinos and put them in camps.",Trump,negative,0.8811
134,Fox News,"TRUMP TRAIN CHUGS PAST 2020 MARGINS, PARTICULARLY AMONG HISPANICS, URBAN NORTHEASTERNERS
""On mass deportations, you are a Trump supporter,"" Acosta told Figueroa.",TRUMP,positive,0.5551
134,Fox News,"TRUMP TRAIN CHUGS PAST 2020 MARGINS, PARTICULARLY AMONG HISPANICS, URBAN NORTHEASTERNERS
""On mass deportations, you are a Trump supporter,"" Acosta told Figueroa.",Trump,positive,0.5702
134,Fox News,"""Donald Trump, people around him, have talked about mass deportations on a scale that we have not seen since the 1950s when Dwight Eisenhower was president.",Donald Trump,negative,0.5259
134,Fox News,Acosta ended the segment by suggesting Latino voters had fallen for misinformation in order to vote for Trump.,Trump,negative,0.7994
135,Fox News,"Selzer is ""reviewing her data to determine why a Des Moines Register/Mediacom Iowa Poll released just days before the election produced results so far out of line with former President Donald Trump's resounding victory,"" according to the Des Moines Register.",Donald Trump,negative,0.3524
135,Fox News,"The shock poll showed a 7-point shift from Trump to Harris from September, when he had a 4-point lead over the vice president (47% to 43%) in the same survey.",Trump,negative,0.5412
135,Fox News,"The Des Moines Register/Mediacom Iowa poll released Saturday had Harris up 47% to 44 %, in a state Trump had carried easily in 2016 and 2020 and wasn't considered a swing state in 2024.",Trump,neutral,0.5012
135,Fox News,Selzer had egg on her face when the Fox News Decision Desk called Iowa for Trump on Tuesday night with the former president holding a commanding lead.,Trump,positive,0.6063
135,Fox News,TRUMP'S PROJECTED VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: 'I'M GONNA THROW UP',TRUMP,positive,0.63
135,Fox News,Trump supporters were quick to point out Selzer's poll was wildly inaccurate.,Trump,neutral,0.67
135,Fox News,"""Congratulations to Donald J. Trump and J.D. Vance on their victory,"" Deputy Political Director Alex Latcham said in a statement.",Donald J. Trump,positive,0.9239
135,Fox News,"""After four years under Kamala Harris, Hawkeye state voters are eager for President Trump to fix what Kamala Harris broke.",President Trump,positive,0.7455
135,Fox News,"Starting on Day 1, President Trump and Vice President JD Vance will help to ease costs, secure the border, and protect Social Security for retirees like Ann Selzer.",President Trump,positive,0.8822
135,Fox News,"""
""Enjoy retirement…,"" Trump co-campaign manager Chris LaCivita posted on X, along with a screenshot of an article calling Selzer ""the best pollster in politics.",Trump,neutral,0.6688
136,Fox News,"Scientific American editor-in-chief Laura Helmuth blasted Trump voters as the ""meanest, dumbest, most bigoted"" group and ""f---ing fascists.",Trump,negative,0.9889
136,Fox News,"""
TRUMP'S PROJECTED VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: 'I'M GONNA THROW UP'
As more results came in that showed former President Trump, now President-elect Donald Trump, pulling head in multiple key states, Helmuth grew more heated, appearing to attack his voters.",TRUMP,negative,0.9316
136,Fox News,"""
TRUMP'S PROJECTED VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: 'I'M GONNA THROW UP'
As more results came in that showed former President Trump, now President-elect Donald Trump, pulling head in multiple key states, Helmuth grew more heated, appearing to attack his voters.",President Trump,negative,0.9181
136,Fox News,"""
TRUMP'S PROJECTED VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: 'I'M GONNA THROW UP'
As more results came in that showed former President Trump, now President-elect Donald Trump, pulling head in multiple key states, Helmuth grew more heated, appearing to attack his voters.",Donald Trump,negative,0.9319
137,Fox News,"The Dearborn, Michigan-led movement to ditch President Biden and later Vice President Kamala Harris ended up throwing its support behind President-elect Trump on Election Day.",Trump,positive,0.6795
137,Fox News,"""They were seeing that President Trump was giving a little attention to the Arab and Muslim community and Vice President Harris was sort of shutting down our community,"" Mike Hachem, a Dearborn-based leader of the Abandon Biden movement, said of Dearborn voters in an interview with Fox News Digital Thursday.",President Trump,negative,0.9572
137,Fox News,"The comments come after Trump’s victory in the 2024 election, with the president-elect carrying the critical battleground state of Michigan along the way.",Trump,positive,0.7016
137,Fox News,"That victory was in no small part because of the Detroit suburb of Dearborn, a city with the largest per capita Muslim population in the country that sent a shocking message by supporting Trump’s bid to return to the White House.",Trump,positive,0.49
137,Fox News,"But despite the widespread dissatisfaction with Democrats, many in the community expressed skepticism about throwing their support behind Trump, with some pointing to a first term that featured robust support for Israel and restrictions on travel from multiple Muslim-majority countries to the United States.",Trump,negative,0.7991
137,Fox News,"Hachem, who would go on to help launch the Arab Americans for a Better America PAC, set out to change that, teaming up with like-minded members of the community and raising funds that were used for outreach and advertisement in support of Trump in the Dearborn area.",Trump,positive,0.8922
137,Fox News,FOX NEWS PROJECTS FORMER PRESIDENT TRUMP,PRESIDENT TRUMP,neutral,0.7447
137,Fox News,"Meanwhile, Trump seemingly began to pick up some momentum with Muslim leaders in the state, earning the endorsement of multiple Muslim mayors and religious leaders in southeast Michigan.",Trump,positive,0.9502
137,Fox News,"The combined effort seemingly paid off, with Trump winning 42.5% of the vote in Dearborn, while Harris won just 36.2% and Green Party candidate Jill Stein, who also made a large appeal to the Dearborn community, pulling in 18.37%.",Trump,positive,0.9105
137,Fox News,"The result marked a stark departure from how Dearborn voted in the 2020 election, which saw 68.97% of the city’s voters support Biden compared to just 29.72% who supported Trump.",Trump,neutral,0.5657
137,Fox News,"This year also saw Trump take nearby Dearborn Heights, another city with a large Muslim population, with 44% of that city’s voters casting ballots for the former president compared to 38% who supported Harris.",Trump,neutral,0.6627
137,Fox News,"CLICK HERE TO GET THE FOX NEWS APP
""The Arab and Muslim population looked at it as, ‘Hey, we’re getting the attention now, we’re getting the recognition that we fought 60 years to get, and now President Trump is putting us on the stage,'"" Hachem said.",President Trump,positive,0.8533
137,Fox News,"""President Trump is acknowledging that we exist and that we are part of the fabric of this nation.""",President Trump,positive,0.942
138,Fox News,"After Vice President Kamala Harris’s speech on Wednesday conceding her loss to President-elect Trump in the 2024 race, President Biden issued a statement saying that selecting Harris as his running mate was the ""best decision"" he made.",Trump,neutral,0.4751
138,Fox News,"""
SIMONE BILES CALLS FOR BIDEN TO ‘MAKE THINGS SHAKE’ BEFORE LEAVING OFFICE AFTER TRUMP BLASTS HARRIS
Biden said selecting Harris was the first decision he made after he became the nominee for president in 2020.",TRUMP,negative,0.9351
138,Fox News,"The statement came shortly after Harris told supporters at her alma mater, Howard University, that she had lost her race against Trump.",Trump,negative,0.8919
139,Fox News,California Gov. Gavin Newsom said Thursday he is calling an emergency special session to bolster the blue state's legal response to any future attacks from the incoming Trump administration.,Trump,negative,0.8789
139,Fox News,"During Trump's first term, Newsom launched lawsuits against the federal government more than 100 times.",Trump,neutral,0.709
139,Fox News,"""We learned a lot about former President Trump in his first term — he’s petty, vindictive, and will do what it takes to get his way no matter how dangerous the policy may be,"" Mike McGuire, Democratic state Senate president pro tempore, said in a statement.",President Trump,negative,0.9892
139,Fox News,"""
California, a sanctuary state for illegal immigrants, abortions and transgender transition treatments for children, could be targeted by the Trump administration, especially considering Trump's mass deportation plan of illegal immigrants.",Trump,negative,0.877
139,Fox News,"""
California, a sanctuary state for illegal immigrants, abortions and transgender transition treatments for children, could be targeted by the Trump administration, especially considering Trump's mass deportation plan of illegal immigrants.",Trump,negative,0.891
139,Fox News,"Newsom, leader of the progressive blueprint of the country, isn't the only Democrat who is preparing to Trump-proof their states ahead of his inauguration.",Trump,positive,0.5208
139,Fox News,"New York Gov. Kathy Hochul and Attorney General Letitia James, who've spent years prosecuting and disparaging Trump, vowed to fight back against any potential ""revenge or retribution"" that may be coming their way now that he will be returning to the White House.",Trump,negative,0.9631
139,Fox News,"DONALD TRUMP WINS 2024 PRESIDENTIAL ELECTION
Hochul offered congratulations to Trump during a press conference on Wednesday while also commending his opponent, Vice President Kamala Harris and running mate Minnesota Gov. Tim Walz, for a ""hard-fought campaign that really lifted up so many issues that matter to Americans.",DONALD TRUMP,positive,0.8878
139,Fox News,"DONALD TRUMP WINS 2024 PRESIDENTIAL ELECTION
Hochul offered congratulations to Trump during a press conference on Wednesday while also commending his opponent, Vice President Kamala Harris and running mate Minnesota Gov. Tim Walz, for a ""hard-fought campaign that really lifted up so many issues that matter to Americans.",Trump,positive,0.8963
140,Fox News,"HARRIS FORMALLY CONCEDES ONE DAY AFTER TRUMP'S SWEEPING VICTORY
""Historically, vice presidents have little impact on a presidential candidate’s fate,"" Bluey said.",TRUMP,negative,0.6904
140,Fox News,"Prominent Democrat Shapiro, governor of the crucial swing state of Pennsylvania that Trump carried on Tuesday night, was viewed by some as a more practical choice.",Trump,neutral,0.6256
140,Fox News,So that would have signaled to the American people that she is not the San Francisco liberal that Trump said she was.,Trump,negative,0.5962
140,Fox News,"""
""Bigger issues were Trump's well-run campaign, Biden's unpopular record, and Harris' lackluster performance as a candidate — and I'm not sure how she could have changed any of those things.""",Trump,negative,0.6591
141,Fox News,"After winning the 2024 presidential election, President-elect Trump's next big move is to fill his Cabinet with the right leaders that will reinforce his agenda over the next four years.",Trump,positive,0.9198
141,Fox News,"There are several candidates rumored for each post, but the following individuals are the most talked-about contenders for the top positions:
Secretary of State
Sen. Marco Rubio, R-Fla., who was a leading contender on Trump's short list for vice president, has been floated for secretary of state.",Trump,neutral,0.8362
141,Fox News,"PRESIDENT-ELECT TRUMP ALREADY MEETING WITH TRANSITION TEAM, STRATEGIZING HOW TO FILL ADMINISTRATION
Rubio currently serves as vice chairman of the Select Committee on Intelligence and is a senior member of the Committee on Foreign Relations – leading on various initiatives that seek to bolster national security.",TRUMP,positive,0.6091
141,Fox News,"""I haven't had any set conversations with anybody in the Trump administration.",Trump,neutral,0.9618
141,Fox News,Hagerty served as ambassador to Japan under Trump and has pushed back on the foreign policies of the Biden-Harris administration.,Trump,neutral,0.8497
141,Fox News,"Former Trump national security adviser Robert O'Brien is also in contention for the role, Fox News Digital was told.",Trump,neutral,0.9018
141,Fox News,"Since leaving the Trump administration, he cofounded the international policy advisory firm American Global Strategies.",Trump,neutral,0.8175
141,Fox News,Grenell is the former ambassador to Germany and former acting director of national intelligence under Trump.,Trump,neutral,0.9011
141,Fox News,"Waltz, who was CEO of defense contractor Metis Solutions and Pentagon defense policy director under Defense Secretaries Donald Rumsfeld and Robert Gates, serves on the Armed Services, Foreign Affairs, and Intelligence Committees.",Donald,neutral,0.9237
141,Fox News,Former Secretary of State Mike Pompeo could return to run the defense agency after serving during Trump's first term.,Trump,neutral,0.936
141,Fox News,"Department of Homeland Security
Chad Wolf served as the acting secretary of Homeland Security under Trump during his first term.",Trump,neutral,0.9531
141,Fox News,"Tom Homan, former acting director of the U.S. Immigration and Customs Enforcement under Trump, is also a contender.",Trump,neutral,0.8267
141,Fox News,"Lee has supported Trump throughout his 2024 campaign, slamming the ""Democratic Party establishment"" for the criminal cases against the president-elect in an interview with Fox.",Trump,positive,0.4372
141,Fox News,"While on the campaign trail, Trump said he would consider Texas Attorney General Ken Paxton for the AG position.",Trump,neutral,0.8594
141,Fox News,Paxton has been a staunch supporter of Trump throughout his challenges to the 2020 election and legal battles.,Trump,positive,0.7057
141,Fox News,Matt Whitiker served as the acting attorney general for a year during Trump's first term.,Trump,neutral,0.9578
141,Fox News,"Department of Energy
North Dakota Gov. Doug Burgum, who was a leading contender to be Trump's vice president, is reportedly being considered to head the Department of Energy.",Trump,neutral,0.8059
141,Fox News,Former Energy Secretary Dan Brouillette could return to his post in the energy department he led for two years during Trump's first term.,Trump,neutral,0.9327
141,Fox News,"Department of Interior
Trump could reassign his former Interior Secretary David Bernhardt to lead the agency for another four years.",Trump,neutral,0.9214
141,Fox News,"Department of Education
Trump has said that he is going to close the Department of Education when he takes office.",Trump,negative,0.4982
141,Fox News,Former Education Secretary Betsy DeVos could come back to serve another four years in the role under Trump's second term.,Trump,neutral,0.9376
141,Fox News,"While on the campaign trail, Trump suggested former presidential candidate Vivek Ramaswamy or former New York Rep. Lee Zeldin could be chosen to lead the administration on education.",Trump,neutral,0.7814
141,Fox News,"Department of the Treasury
Billionaire hedge fund manager Scott Bessent has worked as a top economic adviser to Trump.",Trump,neutral,0.8058
141,Fox News,"""I’m going to do whatever President Trump asks,"" he told CNBC when asked about a potential Cabinet position.",President Trump,neutral,0.7494
141,Fox News,"Other contenders include Jay Clayton, who chaired the U.S. Securities and Exchange Commission under Trump, and Robert Lighthizer, who was Trump's U.S. rrade representative.",Trump,neutral,0.9387
141,Fox News,"Other contenders include Jay Clayton, who chaired the U.S. Securities and Exchange Commission under Trump, and Robert Lighthizer, who was Trump's U.S. rrade representative.",Trump,neutral,0.9361
141,Fox News,"Chief of Staff
Susie Wiles, a longtime political strategist who worked closely with Trump as a senior adviser to his 2024 campaign, has been floated as a contender for chief of staff.",Trump,neutral,0.797
141,Fox News,"During his victory speech, Trump thanked Wiles for her role in the campaign.",Trump,positive,0.7641
141,Fox News,"Ambassador to United Nations
House GOP Conference Chairwoman Elise Stefanik, R-N.Y., one of the first lawmakers in Congress to endorse Trump for re-election, is angling for the role of ambassador to the United Nations, Fox News Digital is told.",Trump,neutral,0.5301
141,Fox News,"That job was previously held by Nikki Haley, who challenged Trump in the 2024 Republican primary.",Trump,neutral,0.7301
141,Fox News,"Press Secretary
Karoline Leavitt worked as the national press secretary for Trump's 2024 campaign.",Trump,neutral,0.9392
141,Fox News,Leavitt served as Trump's White House assistant press secretary before running to represent New Hampshire's 1st Congressional District in the 2022 midterms.,Trump,neutral,0.9482
141,Fox News,"APP
Trump teased that Musk could take on a role as ""Secretary of Cost-Cutting"" in his administration.",Trump,neutral,0.855
142,Fox News,"The Fox News Voter Analysis found that 52% of voters said President-elect Donald Trump was the better candidate to handle immigration, while just 36% said Harris.",Donald Trump,positive,0.8226
142,Fox News,"Meanwhile, it was one of the top issues for voters, with 20% saying it was the most important issue facing the country, behind only the economy and jobs (39%) and ahead of abortion (11%) and climate change (7%)
‘LIBERATION DAY': WHAT TO EXPECT FROM PRESIDENT-ELECT TRUMP ON BORDER SECURITY, IMMIGRATION",TRUMP,positive,0.4598
142,Fox News,"The roots of Harris’ troubles on immigration began in 2021, when the Biden-Harris administration rolled back Trump-era policies including border wall construction and the Remain-in-Mexico policy and aimed to place a moratorium on deportations.",Trump,negative,0.927
142,Fox News,But Trump’s opposition to the bill allowed Harris to accuse Trump of torpedoing the bill for political purposes.,Trump,negative,0.9848
142,Fox News,But Trump’s opposition to the bill allowed Harris to accuse Trump of torpedoing the bill for political purposes.,Trump,negative,0.9854
142,Fox News,"LIVE BLOG: DONALD TRUMP ELECTED AS THE NEXT PRESIDENT OF THE UNITED STATES
""Donald Trump learned about that bill and told them to kill it because he preferred to run on a problem instead of fixing a problem,"" she said.",DONALD TRUMP,negative,0.6962
142,Fox News,"LIVE BLOG: DONALD TRUMP ELECTED AS THE NEXT PRESIDENT OF THE UNITED STATES
""Donald Trump learned about that bill and told them to kill it because he preferred to run on a problem instead of fixing a problem,"" she said.",Donald Trump,negative,0.7723
142,Fox News,"She also noted a recent drop in border crossings since June after President Biden signed a proclamation limiting asylum entries into the U.S.
""[Trump] can make up whatever lies he wants, but the fact is there’s only one candidate in this race who will fight for real solutions to help secure our nation’s border, and that’s Vice President Harris,"" her campaign said.",Trump,negative,0.9663
142,Fox News,"""
Ultimately, though, it was not enough to help her overcome her deficit on the issue over Trump, who on Wednesday reiterated his calls to secure the border.",Trump,negative,0.9098
143,Fox News,"Speculation is surging that Susie Wiles, a veteran political operative who worked closely with President-elect Trump during his campaign, could take a top position in his new administration.",Trump,neutral,0.7269
143,Fox News,Sources within Trump's transition team and others close to the former president's campaign confirmed to Fox News that Wiles is reportedly the frontrunner for White House chief of staff — the person who oversees the Executive Office of the President.,Trump,neutral,0.919
